game_id,tot_reviews,pos_reviews,pos_ratio
1205520,6768,6445,0.952275413711584
1207230,41,40,0.975609756097561
1207840,27,26,0.9629629629629629
1209510,81,78,0.9629629629629629
1209770,294,289,0.9829931972789115
1210250,3396,3240,0.9540636042402827
1210470,26,26,1.0
1211020,23610,22895,0.969716221939856
1211110,274,269,0.9817518248175182
1211370,54,53,0.9814814814814815
1211630,4495,4349,0.9675194660734149
1211990,41,39,0.9512195121951219
1213220,122,118,0.9672131147540983
1213230,768,741,0.96484375
1213460,45,45,1.0
1213770,45,43,0.9555555555555556
1214570,49,47,0.9591836734693877
1215390,5681,5443,0.9581059672592853
1216080,1040,1021,0.9817307692307692
1216200,3450,3347,0.9701449275362319
1217390,3054,2935,0.9610347085789129
1217830,247,240,0.97165991902834
1218900,4148,4028,0.9710703953712633
1219800,50,50,1.0
1220100,85,81,0.9529411764705882
1221400,39,38,0.9743589743589743
1221640,105,100,0.9523809523809523
1222140,139442,132975,0.9536222945740882
1222270,31,30,0.967741935483871
1222340,80,76,0.95
1222540,30,30,1.0
1222750,122,118,0.9672131147540983
1223810,510,494,0.9686274509803922
1224290,1000,959,0.959
1224450,67,64,0.9552238805970149
1224840,103,100,0.970873786407767
1225130,37,36,0.972972972972973
1225610,44,42,0.9545454545454546
1225840,50,49,0.98
1226530,573,549,0.9581151832460733
1227320,28,27,0.9642857142857143
1227650,4504,4349,0.9655861456483126
1227690,5948,5689,0.9564559515803631
1228430,68,66,0.9705882352941176
1229060,157,152,0.9681528662420382
1229380,12499,11921,0.9537563005040404
1229390,158,154,0.9746835443037974
1229490,53960,51502,0.9544477390659748
1230140,19645,19371,0.9860524306439298
1230930,27,26,0.9629629629629629
1232010,146,140,0.958904109589041
1232100,89,85,0.9550561797752809
1232180,2217,2165,0.9765448804691024
1232870,177,173,0.9774011299435028
1233950,214,211,0.985981308411215
1234400,301,293,0.973421926910299
1235800,48,47,0.9791666666666666
1235830,173,165,0.953757225433526
1236560,150,143,0.9533333333333334
1237070,92,89,0.967391304347826
1237730,252,250,0.9920634920634921
1238680,755,738,0.9774834437086093
1238730,667,659,0.9880059970014993
1239080,8191,7825,0.9553168111341717
1239690,15050,14393,0.9563455149501661
1240130,77,74,0.961038961038961
1240210,22408,21911,0.977820421278115
1240240,73,70,0.958904109589041
1240630,514,499,0.9708171206225681
1241510,19675,19080,0.9697585768742059
1241700,1030,1018,0.9883495145631068
1243790,71,68,0.9577464788732394
1244260,158,151,0.9556962025316456
1244530,47,45,0.9574468085106383
1245640,172,168,0.9767441860465116
1245810,42,40,0.9523809523809523
1246020,1346,1316,0.9777117384843982
1248390,26,25,0.9615384615384616
1248420,27,27,1.0
1248460,45,43,0.9555555555555556
1249150,35,34,0.9714285714285714
1249480,766,728,0.9503916449086162
1249510,44,44,1.0
1249880,2144,2050,0.9561567164179104
1250300,57,55,0.9649122807017544
1250560,176,170,0.9659090909090909
1250760,6679,6530,0.9776912711483755
1250770,108,103,0.9537037037037037
1252210,26,26,1.0
1252320,459,447,0.9738562091503268
1252410,117,114,0.9743589743589743
1252850,42,40,0.9523809523809523
1254670,281,274,0.9750889679715302
1255040,74,72,0.972972972972973
1255650,2361,2281,0.9661160525201186
1256490,38,38,1.0
1256660,28,27,0.9642857142857143
1257660,119,116,0.9747899159663865
1257850,184,175,0.9510869565217391
1257860,101,100,0.9900990099009901
1257910,56,54,0.9642857142857143
1258020,34,34,1.0
1258310,543,533,0.9815837937384899
1258790,59,57,0.9661016949152542
1260520,3670,3642,0.9923705722070845
1260960,100,95,0.95
1261220,210,203,0.9666666666666667
1261300,89,87,0.9775280898876404
1261430,106,102,0.9622641509433962
1261970,90,86,0.9555555555555556
1262040,638,620,0.9717868338557993
1262190,296,283,0.956081081081081
1262350,14960,14276,0.9542780748663101
1264350,80,80,1.0
1264520,645,628,0.9736434108527132
1264920,127,123,0.968503937007874
1266100,278,266,0.9568345323741008
1267870,26,26,1.0
1267950,198,191,0.9646464646464646
1268960,2228,2165,0.9717235188509874
1269590,39,39,1.0
1269640,3067,2999,0.9778284969025106
1270080,40,40,1.0
1270460,51,50,0.9803921568627451
1270680,34,34,1.0
1271090,174,168,0.9655172413793104
1271170,50,50,1.0
1271380,53,51,0.9622641509433962
1272840,725,692,0.9544827586206897
1273080,126,121,0.9603174603174603
1273250,225,218,0.9688888888888889
1273590,42,41,0.9761904761904762
1273750,141,135,0.9574468085106383
1274140,797,765,0.9598494353826851
1275330,28,28,1.0
1275600,27,27,1.0
1275640,1475,1408,0.9545762711864407
1275670,13852,13497,0.9743719318509962
1275790,73,72,0.9863013698630136
1275890,6052,5901,0.9750495703899538
1276070,65,62,0.9538461538461539
1277930,5613,5528,0.9848565829324781
1277940,1718,1662,0.9674039580908033
1278360,431,419,0.9721577726218097
1278960,35,35,1.0
1279380,102,97,0.9509803921568627
1279410,61,60,0.9836065573770492
1279420,66,64,0.9696969696969697
1280060,86,85,0.9883720930232558
1280950,64,61,0.953125
1281270,735,710,0.9659863945578231
1281790,368,358,0.9728260869565217
1281800,8712,8480,0.9733700642791552
1281860,215,208,0.9674418604651163
1282140,28,27,0.9642857142857143
1282200,5806,5677,0.9777816052359628
1282320,67,65,0.9701492537313433
1282650,33,32,0.9696969696969697
1283130,1667,1611,0.9664067186562687
1283430,61,60,0.9836065573770492
1283830,28,27,0.9642857142857143
1284110,46,44,0.9565217391304348
1284190,45824,43987,0.9599118365921788
1284540,33,32,0.9696969696969697
1285010,30,29,0.9666666666666667
1285160,241,231,0.9585062240663901
1285360,440,419,0.9522727272727273
1285670,10427,10144,0.9728589239474441
1286010,106,102,0.9622641509433962
1286330,187,184,0.983957219251337
1286710,2609,2543,0.9747029513223457
1287040,1406,1352,0.9615931721194879
1287800,191,184,0.9633507853403142
1288170,807,776,0.9615861214374225
1288310,40073,39238,0.9791630274748584
1288900,355,342,0.9633802816901409
1289310,122135,119414,0.9777213738895485
1289640,999,957,0.9579579579579579
1289690,36,36,1.0
1289960,31,31,1.0
1290200,34,34,1.0
1290220,250,249,0.996
1290490,8124,7876,0.9694731659281143
1290980,56,55,0.9821428571428571
1291340,20581,19695,0.9569505854914727
1291370,96,95,0.9895833333333334
1291790,526,511,0.9714828897338403
1292020,462,454,0.9826839826839827
1292940,6286,6179,0.982978046452434
1293170,710,699,0.9845070422535211
1293180,4200,4092,0.9742857142857143
1293820,4276,4115,0.9623479887745556
1293860,4097,3916,0.9558213326824506
1293900,36,36,1.0
1294060,180,174,0.9666666666666667
1294380,38,37,0.9736842105263158
1295220,59,57,0.9661016949152542
1295260,56,55,0.9821428571428571
1295320,374,371,0.9919786096256684
1296340,52,51,0.9807692307692307
1296540,851,826,0.9706227967097533
1297160,2157,2083,0.9656930922577655
1297210,175,168,0.96
1298020,35,35,1.0
1299120,2793,2663,0.9534550662370211
1299370,1542,1479,0.9591439688715954
1299690,971,949,0.9773429454170958
1300330,36,35,0.9722222222222222
1300600,299,289,0.9665551839464883
1301220,256,246,0.9609375
1301620,900,867,0.9633333333333334
1301770,40,38,0.95
1302850,41,40,0.975609756097561
1302990,251,248,0.9880478087649402
1304420,115,112,0.9739130434782609
1304550,2602,2498,0.9600307455803229
1305300,777,752,0.9678249678249679
1305590,29,29,1.0
1306750,530,510,0.9622641509433962
1307580,7072,7017,0.9922228506787331
1307880,55,53,0.9636363636363636
1308250,31,31,1.0
1309090,29,28,0.9655172413793104
1309130,96,92,0.9583333333333334
1310120,36,35,0.9722222222222222
1310990,2830,2717,0.9600706713780919
1311570,140,139,0.9928571428571429
1312060,62,60,0.967741935483871
1313810,44,42,0.9545454545454546
1313940,109,105,0.963302752293578
1314840,27,26,0.9629629629629629
1315710,27,26,0.9629629629629629
1316200,71,68,0.9577464788732394
1316390,153,146,0.954248366013072
1316530,33,33,1.0
1318690,12449,12004,0.9642541569603984
1318800,87,85,0.9770114942528736
1319790,62,61,0.9838709677419355
1320140,1743,1664,0.9546758462421113
1320490,183,175,0.9562841530054644
1321040,71,68,0.9577464788732394
1321120,128,126,0.984375
1321440,1740,1661,0.9545977011494253
1321890,28,28,1.0
1323000,148,145,0.9797297297297297
1325260,666,652,0.978978978978979
1327020,143,137,0.958041958041958
1327430,38,37,0.9736842105263158
1327440,61,61,1.0
1327820,109,108,0.9908256880733946
1328400,35,35,1.0
1328500,27,27,1.0
1328750,26,26,1.0
1328840,6165,6055,0.9821573398215734
1329080,93,91,0.978494623655914
1330120,63,60,0.9523809523809523
1330820,27,26,0.9629629629629629
1330890,284,280,0.9859154929577465
1330930,57,57,1.0
1331670,100,96,0.96
1332950,121,117,0.9669421487603306
1332970,83,81,0.9759036144578314
1332990,157,152,0.9681528662420382
1333190,35,35,1.0
1333200,2401,2289,0.9533527696793003
1333910,1133,1108,0.9779346866725508
1334910,71,70,0.9859154929577465
1335230,786,758,0.9643765903307888
1335560,1412,1357,0.9610481586402266
1335940,230,222,0.9652173913043478
1336340,90,87,0.9666666666666667
1336600,419,403,0.9618138424821002
1337010,6097,5966,0.9785140232901427
1338020,91,89,0.978021978021978
1338250,309,298,0.9644012944983819
1338520,34,34,1.0
1338580,1220,1162,0.9524590163934427
1338640,225,217,0.9644444444444444
1338940,56,54,0.9642857142857143
1339180,28,28,1.0
1339580,215,205,0.9534883720930233
1340130,1368,1352,0.9883040935672515
1341450,202,195,0.9653465346534653
1341900,142,136,0.9577464788732394
1342740,93,91,0.978494623655914
1343260,53,51,0.9622641509433962
1343810,362,355,0.9806629834254144
1344740,482,464,0.9626556016597511
1345350,26,25,0.9615384615384616
1345470,125,124,0.992
1345740,2838,2704,0.952783650458069
1346250,62,61,0.9838709677419355
1346720,213,209,0.9812206572769953
1347600,203,193,0.9507389162561576
1348160,169,162,0.9585798816568047
1348180,318,314,0.9874213836477987
1348430,69,67,0.9710144927536232
1348700,574,556,0.9686411149825784
1349060,1901,1866,0.9815886375591794
1349230,7638,7397,0.9684472374967269
1350350,282,268,0.950354609929078
1350650,16951,16207,0.9561087841425284
1351170,372,361,0.9704301075268817
1353230,11524,11331,0.9832523429364803
1354100,46,45,0.9782608695652174
1355560,33,32,0.9696969696969697
1356480,201,191,0.9502487562189055
1357830,222,211,0.9504504504504504
1358090,432,418,0.9675925925925926
1358440,78,76,0.9743589743589743
1358700,120,119,0.9916666666666667
1358790,48,48,1.0
1358800,348,332,0.9540229885057471
1359980,7691,7375,0.9589130152125861
1361230,694,684,0.9855907780979827
1361240,63,61,0.9682539682539683
1361320,15253,15038,0.9859044122467712
1361700,860,819,0.9523255813953488
1362120,72,71,0.9861111111111112
1363690,78,77,0.9871794871794872
1365010,189,182,0.9629629629629629
1366100,40,39,0.975
1366420,35,34,0.9714285714285714
1366540,81938,80021,0.9766042617588909
1367230,28,27,0.9642857142857143
1368410,104,99,0.9519230769230769
1368860,1357,1336,0.9845246868091379
1369320,9828,9616,0.9784289784289785
1369340,2610,2524,0.9670498084291188
1370770,29,29,1.0
1371330,107,102,0.9532710280373832
1372800,31,31,1.0
1373440,86,85,0.9883720930232558
1373920,447,429,0.959731543624161
1373950,348,338,0.9712643678160919
1374280,65,63,0.9692307692307692
1375540,273,268,0.9816849816849816
1377360,5126,5009,0.9771751853296917
1378060,439,419,0.9544419134396356
1378360,180,174,0.9666666666666667
1378710,29,28,0.9655172413793104
1379380,52,52,1.0
1379560,752,727,0.9667553191489362
1379870,1441,1392,0.9659958362248439
1380310,44,43,0.9772727272727273
1380430,69,66,0.9565217391304348
1382200,1035,990,0.9565217391304348
1382320,685,666,0.9722627737226277
1382730,123,120,0.975609756097561
1383570,90,87,0.9666666666666667
1383720,179,171,0.9553072625698324
1383770,310,297,0.9580645161290322
1384060,45,43,0.9555555555555556
1384940,116,113,0.9741379310344828
1386710,114,111,0.9736842105263158
1387460,64,61,0.953125
1388770,18764,18192,0.9695160946493285
1388880,25125,24328,0.9682786069651741
1389200,53,51,0.9622641509433962
1389630,1168,1115,0.9546232876712328
1389890,73,71,0.9726027397260274
1390070,66,64,0.9696969696969697
1390350,13190,12882,0.9766489764973465
1391050,38,37,0.9736842105263158
1391200,66,66,1.0
1391960,44,43,0.9772727272727273
1392820,26862,26013,0.9683940138485593
1393210,53,51,0.9622641509433962
1393490,29,29,1.0
1393910,44,43,0.9772727272727273
1394090,55,54,0.9818181818181818
1394370,47,47,1.0
1394460,70,67,0.9571428571428572
1394930,246,239,0.9715447154471545
1395270,37,36,0.972972972972973
1397030,225,221,0.9822222222222222
1397980,474,452,0.9535864978902954
1398740,1833,1742,0.950354609929078
1399200,40,40,1.0
1399240,316,307,0.9715189873417721
1400620,30,29,0.9666666666666667
1400910,180,174,0.9666666666666667
1401570,84,81,0.9642857142857143
1402030,37,36,0.972972972972973
1402400,29,29,1.0
1402790,58,56,0.9655172413793104
1403080,52,50,0.9615384615384616
1404130,51,50,0.9803921568627451
1404360,224,222,0.9910714285714286
1405440,345,329,0.9536231884057971
1405500,1130,1117,0.988495575221239
1406000,31,31,1.0
1406040,692,673,0.9725433526011561
1406140,46,45,0.9782608695652174
1406690,174,167,0.9597701149425287
1406990,8478,8258,0.9740504836046238
1407420,2933,2892,0.9860211387657688
1407790,30,29,0.9666666666666667
1408230,2920,2856,0.9780821917808219
1409180,37,37,1.0
1409700,26,25,0.9615384615384616
1410260,34,33,0.9705882352941176
1410700,26,26,1.0
1411030,36,36,1.0
1411910,4608,4519,0.9806857638888888
1412500,27,27,1.0
1412660,36,36,1.0
1412960,121,118,0.9752066115702479
1413090,26,26,1.0
1414020,244,240,0.9836065573770492
1415020,32,32,1.0
1418180,70,68,0.9714285714285714
1418390,173,166,0.9595375722543352
1418570,90,90,1.0
1418830,94,92,0.9787234042553191
1419480,123,118,0.959349593495935
1419620,100,96,0.96
1419860,3744,3649,0.9746260683760684
1420540,371,360,0.9703504043126685
1420650,83,80,0.963855421686747
1420810,249,246,0.9879518072289156
1421250,18778,18152,0.9666631164128235
1421790,2094,2008,0.958930276981853
1422050,186,186,1.0
1422630,170,163,0.9588235294117647
1424330,10853,10655,0.9817561964433797
1424630,115,114,0.991304347826087
1424660,996,978,0.9819277108433735
1425350,621,592,0.9533011272141707
1425380,76,75,0.9868421052631579
1425760,561,541,0.964349376114082
1428310,5288,5184,0.9803328290468987
1428370,50,50,1.0
1429850,552,527,0.9547101449275363
1429950,45,44,0.9777777777777777
1430420,1246,1208,0.9695024077046549
1431780,288,280,0.9722222222222222
1432200,99,96,0.9696969696969697
1432850,324,317,0.9783950617283951
1433320,64,62,0.96875
1433480,46,44,0.9565217391304348
1434480,4302,4234,0.9841933984193398
1434880,59,59,1.0
1434890,29,28,0.9655172413793104
1435310,1040,1006,0.9673076923076923
1435750,63,61,0.9682539682539683
1436680,238,227,0.9537815126050421
1437340,392,382,0.9744897959183674
1440510,81,77,0.9506172839506173
1441670,50,50,1.0
1441840,907,863,0.9514884233737596
1443200,5654,5406,0.9561372479660417
1443430,418,398,0.9521531100478469
1443630,61,58,0.9508196721311475
1444090,151,146,0.9668874172185431
1444300,818,787,0.9621026894865525
1444350,1818,1750,0.9625962596259626
1444480,3384,3256,0.9621749408983451
1445310,87,84,0.9655172413793104
1445980,32,32,1.0
1446330,160,154,0.9625
1447350,129,124,0.9612403100775194
1448350,37,36,0.972972972972973
1448780,43,41,0.9534883720930233
1449510,247,240,0.97165991902834
1449690,23896,23064,0.9651824573150318
1449780,150,145,0.9666666666666667
1451540,30,30,1.0
1451560,31,30,0.967741935483871
1451740,1044,1007,0.9645593869731801
1451880,27,27,1.0
1451890,29,28,0.9655172413793104
1451940,42129,40036,0.9503192575185739
1452260,28,27,0.9642857142857143
1452540,126,121,0.9603174603174603
1452790,38,38,1.0
1453710,43,42,0.9767441860465116
1454400,71884,69555,0.9676005787101442
1454550,61,58,0.9508196721311475
1455060,26,25,0.9615384615384616
1455230,79,77,0.9746835443037974
1455840,26703,25783,0.9655469422911284
1456760,1209,1160,0.9594706368899917
1456880,897,873,0.9732441471571907
1457030,95,91,0.9578947368421052
1457220,766,738,0.9634464751958225
1458300,97,96,0.9896907216494846
1458930,165,157,0.9515151515151515
1459710,73,73,1.0
1459910,313,298,0.952076677316294
1460050,53,52,0.9811320754716981
1460090,2033,1960,0.9640924741760944
1460220,898,854,0.9510022271714922
1460490,161,154,0.9565217391304348
1461930,26,26,1.0
1462420,57,57,1.0
1462430,47,46,0.9787234042553191
1463450,46,45,0.9782608695652174
1463890,394,377,0.9568527918781726
1464220,88,85,0.9659090909090909
1465360,180,175,0.9722222222222222
1465510,367,353,0.9618528610354223
1465640,49,47,0.9591836734693877
1466230,131,129,0.9847328244274809
1469260,35,34,0.9714285714285714
1469280,6874,6733,0.9794879255164387
1469620,306,298,0.9738562091503268
1469960,30,29,0.9666666666666667
1470020,45,44,0.9777777777777777
1470940,56,55,0.9821428571428571
1471490,41,39,0.9512195121951219
1471960,165,160,0.9696969696969697
1473350,6000,5784,0.964
1473840,34,33,0.9705882352941176
1474120,84,81,0.9642857142857143
1475960,42,41,0.9761904761904762
1476340,1540,1477,0.9590909090909091
1478410,331,322,0.972809667673716
1478860,469,455,0.9701492537313433
1479310,34,33,0.9705882352941176
1479390,148,141,0.9527027027027027
1479500,440,420,0.9545454545454546
1481080,3079,2962,0.962000649561546
1481140,26,25,0.9615384615384616
1481400,11189,10658,0.9525426758423452
1481910,60,58,0.9666666666666667
1482130,38,38,1.0
1482340,115,113,0.9826086956521739
1483470,37,37,1.0
1483800,42,40,0.9523809523809523
1483940,32,31,0.96875
1484940,40,40,1.0
1486440,143,139,0.972027972027972
1486840,98,96,0.9795918367346939
1487270,1946,1874,0.9630010277492291
1489120,99,95,0.9595959595959596
1490490,38,38,1.0
1490590,81,77,0.9506172839506173
1490980,126,121,0.9603174603174603
1491490,261,249,0.9540229885057471
1492420,31,31,1.0
1492720,105,102,0.9714285714285714
1492750,52,52,1.0
1494500,100,97,0.97
1494810,2532,2448,0.966824644549763
1494920,90,87,0.9666666666666667
1495000,33,32,0.9696969696969697
1496180,198,192,0.9696969696969697
1496310,68,66,0.9705882352941176
1497440,6369,6058,0.9511697283718009
1497820,38,38,1.0
1499120,1191,1144,0.9605373635600336
1499190,33,32,0.9696969696969697
1499220,32,31,0.96875
1499300,200,197,0.985
1500180,117,112,0.9572649572649573
1500600,79,76,0.9620253164556962
1500740,816,809,0.991421568627451
1501420,48,47,0.9791666666666666
1501780,44,44,1.0
1502080,379,362,0.9551451187335093
1502520,54,53,0.9814814814814815
1503530,242,232,0.9586776859504132
1504020,4802,4568,0.9512703040399834
1504220,66,65,0.9848484848484849
1504340,113,109,0.9646017699115044
1504500,8451,8167,0.9663945095255
1505380,31,31,1.0
1506080,61,61,1.0
1506260,48,47,0.9791666666666666
1506820,92,90,0.9782608695652174
1506980,6006,5816,0.9683649683649683
1507530,30,29,0.9666666666666667
1507620,29,29,1.0
1507970,4529,4474,0.9878560388606756
1508460,465,459,0.9870967741935484
1508750,279,266,0.953405017921147
1510030,1980,1927,0.9732323232323232
1510470,302,287,0.9503311258278145
1510620,120,114,0.95
1510630,172,164,0.9534883720930233
1510950,411,398,0.9683698296836983
1511040,61,58,0.9508196721311475
1511240,29,29,1.0
1511860,2211,2162,0.9778380823156942
1511950,33,33,1.0
1512710,182,179,0.9835164835164835
1512720,100,95,0.95
1512830,112,108,0.9642857142857143
1513120,138,133,0.9637681159420289
1513450,43,41,0.9534883720930233
1513530,45,45,1.0
1515200,313,304,0.9712460063897763
1515490,145,142,0.9793103448275862
1515800,38,38,1.0
1516240,150,149,0.9933333333333333
1517240,33,33,1.0
1517850,1670,1610,0.9640718562874252
1518360,26,25,0.9615384615384616
1518810,872,832,0.9541284403669725
1519690,57,55,0.9649122807017544
1520250,100,97,0.97
1520370,13394,13036,0.973271614155592
1521810,170,163,0.9588235294117647
1522160,604,577,0.9552980132450332
1522850,40,39,0.975
1522870,3086,2979,0.9653272845106935
1522950,226,215,0.9513274336283186
1523010,35,34,0.9714285714285714
1523150,66,63,0.9545454545454546
1524250,224,213,0.9508928571428571
1524930,30,29,0.9666666666666667
1525320,97,94,0.9690721649484536
1526370,65,64,0.9846153846153847
1526920,26,26,1.0
1527060,105,100,0.9523809523809523
1527510,123,120,0.975609756097561
1527620,26,25,0.9615384615384616
1529770,29,28,0.9655172413793104
1530140,2443,2425,0.9926320098239869
1530630,45,45,1.0
1530800,39,38,0.9743589743589743
1531040,55,54,0.9818181818181818
1532180,482,463,0.9605809128630706
1532200,1029,999,0.9708454810495627
1532510,683,675,0.9882869692532943
1532710,323,319,0.9876160990712074
1533420,16152,15874,0.9827885091629519
1533470,155,148,0.9548387096774194
1534270,111,109,0.9819819819819819
